trip_id,subscriber_type,bike_id,bike_type,start_time,customer_id,customer_age,customer_gender,customer_user_type,trip_date,trip_hour,trip_day_of_week,is_weekend,clean_start_station_id,clean_start_station_name,start_station_property_type,start_station_power_type,start_station_docks,start_station_footprint_length,start_station_footprint_width,clean_end_station_id,clean_end_station_name,end_station_property_type,end_station_power_type,end_station_docks,end_station_footprint_length,end_station_footprint_width,duration_minutes
26096988,Student Membership,270G,classic,2022-03-02 18:58:38.000000 UTC,C-0013,18,Female,Customer,2022-03-02,18,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,10
26104170,Student Membership,21733,electric,2022-03-04 01:29:55.000000 UTC,C-1644,64,Female,Subscriber,2022-03-04,1,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,6
26124545,Student Membership,1627,classic,2022-03-07 09:37:51.000000 UTC,C-0120,64,Female,Subscriber,2022-03-07,9,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26224982,Student Membership,21491,electric,2022-03-22 15:19:39.000000 UTC,C-0116,26,Female,Subscriber,2022-03-22,15,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26226894,Student Membership,19211,electric,2022-03-22 20:11:22.000000 UTC,C-0005,28,Female,Subscriber,2022-03-22,20,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,5
26227520,Student Membership,21712,electric,2022-03-23 04:53:10.000000 UTC,C-1332,22,Female,Subscriber,2022-03-23,4,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
26268007,Student Membership,19789,electric,2022-03-28 19:02:09.000000 UTC,C-0118,40,Female,Subscriber,2022-03-28,19,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
25919116,Student Membership,19367,electric,2022-01-17 16:28:35.000000 UTC,C-0003,60,Female,Customer,2022-01-17,16,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,7
25931660,Student Membership,21561,electric,2022-01-21 21:24:04.000000 UTC,C-0149,31,Male,Subscriber,2022-01-21,21,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
25942011,Student Membership,21702,electric,2022-01-24 19:28:33.000000 UTC,C-1272,60,Female,Customer,2022-01-24,19,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,5
25972416,Student Membership,5,classic,2022-02-01 17:47:11.000000 UTC,C-0004,40,Female,Subscriber,2022-02-01,17,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,7
26027893,Student Membership,21621,electric,2022-02-15 13:57:07.000000 UTC,C-0007,48,Female,Customer,2022-02-15,13,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
26039060,Student Membership,16279,electric,2022-02-18 08:37:29.000000 UTC,C-0122,61,Male,Subscriber,2022-02-18,8,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,2
26059205,Student Membership,21523,electric,2022-02-21 14:19:18.000000 UTC,C-0033,21,Male,Customer,2022-02-21,14,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
26061256,Student Membership,21528,electric,2022-02-21 18:05:32.000000 UTC,C-0102,21,Male,Customer,2022-02-21,18,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
26065558,Local31,21454,electric,2022-02-23 12:24:58.000000 UTC,C-0134,20,Female,Subscriber,2022-02-23,12,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,52
26075723,Student Membership,21458,electric,2022-02-26 23:20:57.000000 UTC,C-0015,34,Female,Subscriber,2022-02-26,23,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
26075802,Student Membership,21419,electric,2022-02-27 00:33:28.000000 UTC,C-0010,63,Male,Customer,2022-02-27,0,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
26083292,Student Membership,19177,electric,2022-02-28 15:11:54.000000 UTC,C-1438,35,Male,Subscriber,2022-02-28,15,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,12
26102496,Student Membership,19163,electric,2022-03-03 17:44:32.000000 UTC,C-1486,44,Female,Subscriber,2022-03-03,17,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,2
26111367,Student Membership,19376,electric,2022-03-05 09:49:10.000000 UTC,C-0011,29,Male,Subscriber,2022-03-05,9,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,4
26129541,Student Membership,21682,electric,2022-03-08 13:29:16.000000 UTC,C-0092,22,Female,Subscriber,2022-03-08,13,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
26141768,Student Membership,472,classic,2022-03-10 22:31:22.000000 UTC,C-1270,55,Male,Subscriber,2022-03-10,22,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,2
26218781,U.T. Student Membership,21480,electric,2022-03-21 13:39:06.000000 UTC,C-0004,40,Female,Subscriber,2022-03-21,13,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,13
26224925,Student Membership,16337,electric,2022-03-22 15:11:48.000000 UTC,C-1608,60,Female,Customer,2022-03-22,15,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,2
26235641,Student Membership,19775,electric,2022-03-24 13:45:11.000000 UTC,C-0073,26,Female,Subscriber,2022-03-24,13,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,4
26247681,Student Membership,21884,electric,2022-03-26 10:57:49.000000 UTC,C-0086,62,Female,Subscriber,2022-03-26,10,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2
26254346,Pay-as-you-ride,369G,classic,2022-03-27 00:27:54.000000 UTC,C-1415,54,Female,Customer,2022-03-27,0,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,7
25903777,Student Membership,19196,electric,2022-01-13 10:44:39.000000 UTC,C-0011,29,Male,Subscriber,2022-01-13,10,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,8
25912364,Local365,21821,electric,2022-01-15 15:41:51.000000 UTC,C-1452,27,Male,Customer,2022-01-15,15,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,2574,Zilker Park,parkland,solar,17,50,5.0,22
25923088,Student Membership,21744,electric,2022-01-18 18:12:55.000000 UTC,C-1445,27,Male,Customer,2022-01-18,18,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,7
25927320,Student Membership,21427,electric,2022-01-19 20:31:38.000000 UTC,C-0052,52,Female,Subscriber,2022-01-19,20,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
25946742,Student Membership,18704,electric,2022-01-26 14:56:59.000000 UTC,C-0019,60,Female,Customer,2022-01-26,14,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25974891,Student Membership,21749,electric,2022-02-02 15:01:59.000000 UTC,C-1469,35,Male,Subscriber,2022-02-02,15,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,7
26033885,Student Membership,19935,electric,2022-02-16 16:23:13.000000 UTC,C-0013,18,Female,Customer,2022-02-16,16,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,3
26035842,Student Membership,19251,electric,2022-02-17 10:40:27.000000 UTC,C-0017,37,Male,Subscriber,2022-02-17,10,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,3
26036326,Student Membership,21430,electric,2022-02-17 12:22:30.000000 UTC,C-0012,60,Female,Customer,2022-02-17,12,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,9
26036785,Student Membership,19207,electric,2022-02-17 13:54:10.000000 UTC,C-0004,40,Female,Subscriber,2022-02-17,13,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4
26038522,Student Membership,17347,electric,2022-02-17 20:29:32.000000 UTC,C-0052,52,Female,Subscriber,2022-02-17,20,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,7
26048234,Single Trip (Pay-as-you-ride),14148,classic,2022-02-19 16:45:17.000000 UTC,C-0004,40,Female,Subscriber,2022-02-19,16,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,203
26128063,Student Membership,21427,electric,2022-03-08 03:28:26.000000 UTC,C-0010,63,Male,Customer,2022-03-08,3,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
26136757,Student Membership,1585,classic,2022-03-09 20:53:36.000000 UTC,C-0026,63,Male,Customer,2022-03-09,20,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,2
26277314,Student Membership,21571,electric,2022-03-30 11:13:30.000000 UTC,C-0150,26,Female,Subscriber,2022-03-30,11,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,6
26287640,Student Membership,19326,electric,2022-03-31 16:39:05.000000 UTC,C-0046,58,Female,Subscriber,2022-03-31,16,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25909038,Local365,21528,electric,2022-01-14 15:50:29.000000 UTC,C-0019,60,Female,Customer,2022-01-14,15,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3790,Lake Austin Blvd/Deep Eddy,sidewalk,solar,13,40,5.0,16
25929235,Student Membership,21586,electric,2022-01-20 20:36:08.000000 UTC,C-0017,37,Male,Subscriber,2022-01-20,20,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,5
25941693,Local31,18532,electric,2022-01-24 17:46:32.000000 UTC,C-1285,40,Female,Subscriber,2022-01-24,17,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,911
25942548,Student Membership,382,classic,2022-01-25 08:01:21.000000 UTC,C-0007,48,Female,Customer,2022-01-25,8,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,4
25944834,Student Membership,22196,electric,2022-01-25 19:42:15.000000 UTC,C-0026,63,Male,Customer,2022-01-25,19,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,13
25954170,Student Membership,21739,electric,2022-01-28 14:55:38.000000 UTC,C-0001,49,Male,Subscriber,2022-01-28,14,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,7
25968329,Student Membership,21541,electric,2022-01-31 17:18:38.000000 UTC,C-1385,58,Female,Subscriber,2022-01-31,17,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25970970,Student Membership,21561,electric,2022-02-01 13:55:30.000000 UTC,C-0164,52,Female,Subscriber,2022-02-01,13,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
25972770,Student Membership,21789,electric,2022-02-01 19:13:25.000000 UTC,C-0016,61,Male,Subscriber,2022-02-01,19,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,7
25982286,Student Membership,19739,electric,2022-02-05 19:21:57.000000 UTC,C-0122,61,Male,Subscriber,2022-02-05,19,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
25990060,Student Membership,21621,electric,2022-02-07 17:16:32.000000 UTC,C-0061,55,Male,Subscriber,2022-02-07,17,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,893
26005996,Student Membership,22573,electric,2022-02-10 16:57:13.000000 UTC,C-0159,37,Male,Subscriber,2022-02-10,16,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,43
26006999,Student Membership,19730,electric,2022-02-10 20:03:12.000000 UTC,C-0004,40,Female,Subscriber,2022-02-10,20,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,6
26058920,Student Membership,19675,electric,2022-02-21 13:51:30.000000 UTC,C-1415,54,Female,Customer,2022-02-21,13,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,4
26069213,Student Membership,18792,electric,2022-02-24 18:54:05.000000 UTC,C-0107,23,Male,Subscriber,2022-02-24,18,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26075851,Student Membership,21733,electric,2022-02-27 01:33:43.000000 UTC,C-0109,54,Female,Customer,2022-02-27,1,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,7
26132605,Student Membership,19132,electric,2022-03-09 10:06:20.000000 UTC,C-0016,61,Male,Subscriber,2022-03-09,10,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,7
26207547,Student Membership,19198,electric,2022-03-19 23:31:29.000000 UTC,C-0047,22,Female,Subscriber,2022-03-19,23,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,4054,Rosewood/Chicon,nonmetered_parking,solar,13,40,5.0,22
26228025,Student Membership,19250,electric,2022-03-23 09:47:55.000000 UTC,C-0014,52,Female,Subscriber,2022-03-23,9,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,5
26286027,Student Membership,19319,electric,2022-03-31 14:01:44.000000 UTC,C-0012,60,Female,Customer,2022-03-31,14,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26289716,Student Membership,2095,classic,2022-03-31 21:11:41.000000 UTC,C-1443,30,Female,Customer,2022-03-31,21,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,6
25877585,Student Membership,18556,electric,2022-01-02 17:08:09.000000 UTC,C-0009,40,Female,Subscriber,2022-01-02,17,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,13
25884901,Pay-as-you-ride,21680,electric,2022-01-05 16:10:23.000000 UTC,C-1299,26,Female,Subscriber,2022-01-05,16,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,20
25960377,Student Membership,21823,electric,2022-01-29 20:00:23.000000 UTC,C-0010,63,Male,Customer,2022-01-29,20,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
25966368,Student Membership,18726,electric,2022-01-31 10:15:45.000000 UTC,C-1412,38,Female,Subscriber,2022-01-31,10,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,4
25967342,Student Membership,21430,electric,2022-01-31 13:52:55.000000 UTC,C-0127,50,Female,Subscriber,2022-01-31,13,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,6
25975028,Student Membership,16288,electric,2022-02-02 15:41:19.000000 UTC,C-0013,18,Female,Customer,2022-02-02,15,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,6
26005117,Student Membership,21491,electric,2022-02-10 14:56:11.000000 UTC,C-0003,60,Female,Customer,2022-02-10,14,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,3
26006189,Student Membership,16974,electric,2022-02-10 17:25:14.000000 UTC,C-1598,44,Female,Subscriber,2022-02-10,17,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,7
26026934,Student Membership,21884,electric,2022-02-15 11:45:48.000000 UTC,C-0002,26,Female,Subscriber,2022-02-15,11,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2567,Barton Springs/Bouldin @ Palmer Auditorium,sidewalk,solar,15,45,5.0,20
26061623,Student Membership,18592,electric,2022-02-21 19:06:55.000000 UTC,C-0006,51,Male,Customer,2022-02-21,19,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,8
26065666,Student Membership,19437,electric,2022-02-23 12:53:41.000000 UTC,C-1463,22,Female,Subscriber,2022-02-23,12,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
26075830,Student Membership,19085,electric,2022-02-27 01:16:17.000000 UTC,C-0007,48,Female,Customer,2022-02-27,1,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,58
26099065,Student Membership,19177,electric,2022-03-03 10:55:21.000000 UTC,C-1608,60,Female,Customer,2022-03-03,10,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,7
26100842,Student Membership,16831,electric,2022-03-03 14:37:37.000000 UTC,C-1323,23,Male,Subscriber,2022-03-03,14,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,3
26105313,Student Membership,19403,electric,2022-03-04 10:47:41.000000 UTC,C-1259,57,Male,Customer,2022-03-04,10,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,6
26123972,Student Membership,21676,electric,2022-03-06 21:16:13.000000 UTC,C-0143,50,Female,Subscriber,2022-03-06,21,1,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26127897,Student Membership,19287,electric,2022-03-07 22:14:31.000000 UTC,C-1412,38,Female,Subscriber,2022-03-07,22,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,7
26138408,Student Membership,19326,electric,2022-03-10 12:21:55.000000 UTC,C-0010,63,Male,Customer,2022-03-10,12,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,3
25920060,Student Membership,19107,electric,2022-01-17 20:30:47.000000 UTC,C-0007,48,Female,Customer,2022-01-17,20,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,8
26042264,Local365,19287,electric,2022-02-18 17:12:46.000000 UTC,C-0013,18,Female,Customer,2022-02-18,17,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4057,6th/Chalmers,paid_parking,solar,13,40,5.0,27
26057813,Student Membership,21576,electric,2022-02-21 11:59:51.000000 UTC,C-1279,36,Female,Customer,2022-02-21,11,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,4
26086355,Student Membership,19679,electric,2022-03-01 09:32:18.000000 UTC,C-0002,26,Female,Subscriber,2022-03-01,9,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,3
26107410,3-Day Weekender,19552,electric,2022-03-04 14:54:10.000000 UTC,C-1465,41,Male,Subscriber,2022-03-04,14,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4879,16th/San Antonio,paid_parking,solar,12,40,5.0,7
26128039,Student Membership,22567,electric,2022-03-08 01:16:28.000000 UTC,C-0002,26,Female,Subscriber,2022-03-08,1,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,5
26140605,Student Membership,19943,electric,2022-03-10 17:33:08.000000 UTC,C-0164,52,Female,Subscriber,2022-03-10,17,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
26207032,Student Membership,19207,electric,2022-03-19 21:17:31.000000 UTC,C-0010,63,Male,Customer,2022-03-19,21,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26239152,Student Membership,1527,classic,2022-03-24 21:59:42.000000 UTC,C-0020,54,Female,Customer,2022-03-24,21,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25922066,Student Membership,21576,electric,2022-01-18 15:06:58.000000 UTC,C-0015,34,Female,Subscriber,2022-01-18,15,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
25948843,Student Membership,19328,electric,2022-01-26 19:16:16.000000 UTC,C-1615,44,Female,Subscriber,2022-01-26,19,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3792,22nd/Pearl,undetermined_parking,solar,13,40,5.0,3
25960852,Pay-as-you-ride,203,classic,2022-01-29 23:56:02.000000 UTC,C-0082,57,Male,Customer,2022-01-29,23,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,34
25971356,Student Membership,21828,electric,2022-02-01 14:52:54.000000 UTC,C-0151,50,Female,Subscriber,2022-02-01,14,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,6
25971859,Student Membership,19602,electric,2022-02-01 16:15:13.000000 UTC,C-0011,29,Male,Subscriber,2022-02-01,16,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,49
25982203,Student Membership,19280,electric,2022-02-05 18:56:00.000000 UTC,C-0020,54,Female,Customer,2022-02-05,18,7,1,3797,21st/University,undetermined_parking,solar,19,55,5.0,3686,Sterzing/Barton Springs,undetermined_parking,solar,13,40,5.0,21
25993228,Student Membership,21788,electric,2022-02-08 13:49:45.000000 UTC,C-0019,60,Female,Customer,2022-02-08,13,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3
26012568,Student Membership,1439,classic,2022-02-11 23:58:16.000000 UTC,C-1345,50,Female,Subscriber,2022-02-11,23,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,5
26022161,Student Membership,21849,electric,2022-02-14 12:02:54.000000 UTC,C-0005,28,Female,Subscriber,2022-02-14,12,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3
26024095,Student Membership,21828,electric,2022-02-14 16:39:20.000000 UTC,C-0019,60,Female,Customer,2022-02-14,16,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3685,9th/Henderson,paid_parking,solar,13,40,5.0,8
26040827,Student Membership,18564,electric,2022-02-18 13:57:19.000000 UTC,C-0100,35,Male,Subscriber,2022-02-18,13,6,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
26057700,Student Membership,19198,electric,2022-02-21 11:49:16.000000 UTC,C-0041,21,Male,Customer,2022-02-21,11,2,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,5
26093620,Student Membership,21810,electric,2022-03-02 12:23:11.000000 UTC,C-1245,60,Female,Customer,2022-03-02,12,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,5
26137422,Local365,19755,electric,2022-03-10 08:41:57.000000 UTC,C-0160,37,Male,Subscriber,2022-03-10,8,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3621,3rd/Nueces,paid_parking,solar,11,35,5.0,7
26234203,Student Membership,21903,electric,2022-03-24 10:52:13.000000 UTC,C-1579,57,Male,Customer,2022-03-24,10,5,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
26271809,Student Membership,21586,electric,2022-03-29 13:12:59.000000 UTC,C-0161,21,Male,Customer,2022-03-29,13,3,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,4
26276514,Student Membership,19221,electric,2022-03-30 09:19:55.000000 UTC,C-0019,60,Female,Customer,2022-03-30,9,4,0,3797,21st/University,undetermined_parking,solar,19,55,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,8
